id,id_item,name_en,rarity,type,gender,slot_1,slot_2,slot_3,defense_base,defense_max,defense_augment_max,defense_fire,defense_water,defense_thunder,defense_ice,defense_dragon
625,635,Guild Cross Vambraces α,8,arms,both,1,0,0,62,68,82,0,0,0,0,0
626,636,Guild Cross Coil α,8,waist,both,1,0,0,62,68,82,0,0,0,0,0
627,637,Guild Cross Boots α,8,legs,both,1,0,0,62,68,82,0,0,0,0,0
628,638,Guild Cross Circlet β,8,head,both,1,1,1,62,68,82,0,0,0,0,0
629,639,Guild Cross Suit β,8,chest,both,3,0,0,62,68,82,0,0,0,0,0
630,640,Guild Cross Vambraces β,8,arms,both,3,0,0,62,68,82,0,0,0,0,0
631,641,Guild Cross Coil β,8,waist,both,1,1,1,62,68,82,0,0,0,0,0
632,642,Guild Cross Boots β,8,legs,both,3,0,0,62,68,82,0,0,0,0,0
633,643,Dragonking Eyepatch α,8,head,both,3,0,0,70,76,90,0,0,0,0,0
634,644,Commission Gorget α,8,head,both,1,0,0,70,76,90,2,2,2,2,2
635,645,Commission Jacket α,8,chest,both,0,0,0,70,76,90,2,2,2,2,2
636,646,Commission Vambraces α,8,arms,both,1,0,0,70,76,90,2,2,2,2,2
637,647,Commission Belt α,8,waist,both,1,0,0,70,76,90,2,2,2,2,2
638,648,Commission Pants α,8,legs,both,0,0,0,70,76,90,2,2,2,2,2
639,649,Commission Gorget β,8,head,both,2,0,0,70,76,90,2,2,2,2,2
640,650,Commission Jacket β,8,chest,both,1,0,0,70,76,90,2,2,2,2,2
641,651,Commission Vambraces β,8,arms,both,2,0,0,70,76,90,2,2,2,2,2
642,652,Commission Belt β,8,waist,both,2,0,0,70,76,90,2,2,2,2,2
643,653,Commission Pants β,8,legs,both,2,0,0,70,76,90,2,2,2,2,2
644,654,Vangis Helm α,7,head,both,1,0,0,58,70,84,1,1,-3,2,-3
645,655,Vangis Mail α,7,chest,both,2,0,0,58,70,84,1,1,-3,2,-3
646,656,Vangis Vambraces α,7,arms,both,0,0,0,58,70,84,1,1,-3,2,-3
647,657,Vangis Coil α,7,waist,both,1,0,0,58,70,84,1,1,-3,2,-3
648,658,Vangis Greaves α,7,legs,both,0,0,0,58,70,84,1,1,-3,2,-3
649,659,Vangis Helm β,7,head,both,3,1,0,58,70,84,1,1,-3,2,-3
650,660,Vangis Mail β,7,chest,both,3,0,0,58,70,84,1,1,-3,2,-3
651,661,Vangis Vambraces β,7,arms,both,2,0,0,58,70,84,1,1,-3,2,-3
652,662,Vangis Coil β,7,waist,both,3,1,0,58,70,84,1,1,-3,2,-3
653,663,Vangis Greaves β,7,legs,both,1,1,0,58,70,84,1,1,-3,2,-3
654,664,Kulve Taroth's Fury α,8,head,both,1,0,0,72,78,92,4,-2,3,-4,-2
655,665,Kulve Taroth's Ire α,8,chest,both,1,0,0,72,78,92,4,-2,3,-4,-2
656,666,Kulve Taroth's Rage α,8,arms,both,1,0,0,72,78,92,4,-2,3,-4,-2
657,667,Kulve Taroth's Malice α,8,waist,both,1,0,0,72,78,92,4,-2,3,-4,-2
658,668,Kulve Taroth's Wrath α,8,legs,both,1,0,0,72,78,92,4,-2,3,-4,-2
659,669,Kulve Taroth's Fury β,8,head,both,2,1,0,72,78,92,4,-2,3,-4,-2
660,670,Kulve Taroth's Ire β,8,chest,both,3,1,0,72,78,92,4,-2,3,-4,-2
661,671,Kulve Taroth's Rage β,8,arms,both,3,1,0,72,78,92,4,-2,3,-4,-2
662,672,Kulve Taroth's Malice β,8,waist,both,3,1,0,72,78,92,4,-2,3,-4,-2
663,673,Kulve Taroth's Wrath β,8,legs,both,2,1,0,72,78,92,4,-2,3,-4,-2
664,684,Blossom Headgear α,5,head,both,1,1,0,40,62,78,1,1,4,1,1
665,685,Blossom Vest α,5,chest,both,1,1,0,40,62,78,1,1,4,1,1
666,686,Blossom Cuffs α,5,arms,both,1,1,0,40,62,78,1,1,4,1,1
667,687,Blossom Coat α,5,waist,both,1,1,0,40,62,78,1,1,4,1,1
668,688,Blossom Boots α,5,legs,both,1,1,0,40,62,78,1,1,4,1,1
669,724,Kirin Horn γ,8,head,both,2,0,0,72,78,92,-3,-2,4,-2,2
670,725,Kirin Jacket γ,8,chest,both,1,1,0,72,78,92,-3,-2,4,-2,2
671,726,Kirin Longarms γ,8,arms,both,2,2,0,72,78,92,-3,-2,4,-2,2
672,727,Kirin Hoop γ,8,waist,both,1,1,0,72,78,92,-3,-2,4,-2,2
673,728,Kirin Leg Guards γ,8,legs,both,3,0,0,72,78,92,-3,-2,4,-2,2
674,769,Dante's Hair α,8,head,both,1,0,0,64,70,84,3,-3,3,-3,3
675,770,Dante's Coat α,8,chest,both,3,0,0,64,70,84,3,-3,3,-3,3
676,771,Dante's Gloves α,8,arms,both,3,0,0,64,70,84,3,-3,3,-3,3
677,772,Dante's Belt α,8,waist,both,3,0,0,64,70,84,3,-3,3,-3,3
678,773,Dante's Leather Boots α,8,legs,both,1,1,0,64,70,84,3,-3,3,-3,3
679,674,Empress Crown α,8,head,both,3,1,0,70,76,90,3,1,1,-3,-2
680,675,Empress Mail α,8,chest,both,1,1,0,70,76,90,3,1,1,-3,-2
681,676,Empress Vambraces α,8,arms,both,3,0,0,70,76,90,3,1,1,-3,-2
682,677,Empress Coil α,8,waist,both,2,1,0,70,76,90,3,1,1,-3,-2
683,678,Empress Greaves α,8,legs,both,2,1,0,70,76,90,3,1,1,-3,-2
684,679,Empress Crown β,8,head,both,3,2,0,70,76,90,3,1,1,-3,-2
685,680,Empress Mail β,8,chest,both,1,1,1,70,76,90,3,1,1,-3,-2
686,681,Empress Vambraces β,8,arms,both,3,2,0,70,76,90,3,1,1,-3,-2
687,682,Empress Coil β,8,waist,both,2,2,0,70,76,90,3,1,1,-3,-2
688,683,Empress Greaves β,8,legs,both,2,2,0,70,76,90,3,1,1,-3,-2
689,779,Sealed Eyepatch α,5,head,both,2,1,0,46,68,84,3,2,0,2,0
690,780,Shadow Shades α,5,head,both,1,1,1,46,68,84,4,0,4,2,0
691,781,Kulu-Ya-Ku Head α,5,head,both,3,1,0,46,68,84,2,0,2,3,2
692,782,Wiggler Head α,5,head,both,1,1,0,46,68,84,0,4,0,0,4
693,159,Harvest Flor,3,head,both,0,0,0,26,54,78,4,1,1,1,1
694,160,Harvest Tronco,3,chest,both,0,0,0,26,54,78,4,1,1,1,1
695,161,Harvest Trama,3,arms,both,0,0,0,26,54,78,4,1,1,1,1
696,162,Harvest Hoja,3,waist,both,0,0,0,26,54,78,4,1,1,1,1
697,163,Harvest Raiz,3,legs,both,0,0,0,26,54,78,4,1,1,1,1
698,164,Orion Cap,4,head,both,0,0,0,30,54,74,1,1,1,4,1
699,165,Orion Vest,4,chest,both,0,0,0,30,54,74,1,1,1,4,1
700,166,Orion Vambraces,4,arms,both,0,0,0,30,54,74,1,1,1,4,1
701,167,Orion Coat,4,waist,both,0,0,0,30,54,74,1,1,1,4,1
702,168,Orion Boots,4,legs,both,0,0,0,30,54,74,1,1,1,4,1
703,694,Harvest Flor α,6,head,both,2,1,0,52,72,84,4,1,1,1,1
704,695,Harvest Tronco α,6,chest,both,2,1,0,52,72,84,4,1,1,1,1
705,696,Harvest Trama α,6,arms,both,2,1,0,52,72,84,4,1,1,1,1
706,697,Harvest Hoja α,6,waist,both,2,1,0,52,72,84,4,1,1,1,1
707,698,Harvest Raiz α,6,legs,both,2,1,0,52,72,84,4,1,1,1,1
708,699,Orion Cap α,6,head,both,3,1,0,58,78,90,1,1,1,4,1
709,700,Orion Vest α,6,chest,both,3,0,0,58,78,90,1,1,1,4,1
710,701,Orion Vambraces α,6,arms,both,3,1,0,58,78,90,1,1,1,4,1
711,702,Orion Coat α,6,waist,both,3,1,0,58,78,90,1,1,1,4,1
712,703,Orion Boots α,6,legs,both,3,1,0,58,78,90,1,1,1,4,1
713,719,Vaal Hazak Helm γ,8,head,both,3,0,0,72,78,92,-4,4,1,-1,-3
714,720,Vaal Hazak Mail γ,8,chest,both,3,0,0,72,78,92,-4,4,1,-1,-3
715,721,Vaal Hazak Braces γ,8,arms,both,3,2,0,72,78,92,-4,4,1,-1,-3
716,722,Vaal Hazak Coil γ,8,waist,both,2,1,1,72,78,92,-4,4,1,-1,-3
717,723,Vaal Hazak Greaves γ,8,legs,both,3,1,0,72,78,92,-4,4,1,-1,-3
718,774,Drachen Armet α,8,head,both,3,1,0,72,78,92,-2,-2,3,-2,4
719,775,Drachen Mail α,8,chest,both,3,0,0,72,78,92,-2,-2,3,-2,4
720,776,Drachen Vambraces α,8,arms,both,2,2,0,72,78,92,-2,-2,3,-2,4
721,777,Drachen Coil α,8,waist,both,3,0,0,72,78,92,-2,-2,3,-2,4
722,778,Drachen Greaves α,8,legs,both,2,0,0,72,78,92,-2,-2,3,-2,4
723,704,Gala Suit Top Hat α,7,head,both,2,1,1,64,76,90,1,1,1,1,4
724,705,Gala Suit Jacket α,7,chest,both,2,1,1,64,76,90,1,1,1,1,4
725,706,Gala Suit Cuffs α,7,arms,both,2,1,1,64,76,90,1,1,1,1,4
726,707,Gala Suit Tail α,7,waist,both,3,1,1,64,76,90,1,1,1,1,4
727,173,Gala Suit Slacks,4,legs,both,0,0,0,34,58,78,1,1,1,1,4
728,169,Gala Suit Top Hat,4,head,both,0,0,0,34,58,78,1,1,1,1,4
729,170,Gala Suit Jacket,4,chest,both,0,0,0,34,58,78,1,1,1,1,4
730,171,Gala Suit Cuffs,4,arms,both,0,0,0,34,58,78,1,1,1,1,4
731,172,Gala Suit Tail,4,waist,both,0,0,0,34,58,78,1,1,1,1,4
732,708,Gala Suit Slacks α,7,legs,both,3,1,1,64,76,90,1,1,1,1,4
733,729,Kaiser Crown γ,8,head,both,2,2,0,72,78,92,3,-3,1,-3,1
734,730,Kaiser Mail γ,8,chest,both,2,0,0,72,78,92,3,-3,1,-3,1
735,731,Kaiser Vambraces γ,8,arms,both,3,0,0,72,78,92,3,-3,1,-3,1
736,732,Kaiser Coil γ,8,waist,both,1,1,0,72,78,92,3,-3,1,-3,1
737,733,Kaiser Greaves γ,8,legs,both,3,1,0,72,78,92,3,-3,1,-3,1
738,764,Azure Starlord Crown α,7,head,both,3,0,0,56,68,82,2,2,0,0,3
739,765,Azure Starlord Armor α,7,chest,both,2,0,0,56,68,82,2,2,0,0,3
740,766,Azure Starlord Gauntlets α,7,arms,both,3,0,0,56,68,82,2,2,0,0,3
741,767,Azure Starlord Tassets α,7,waist,both,2,0,0,56,68,82,2,2,0,0,3
742,768,Azure Starlord Guards α,7,legs,both,3,0,0,56,68,82,2,2,0,0,3
743,154,Diver's Mask,3,head,both,0,0,0,22,50,74,1,4,1,1,1
744,155,Diver's Suit,3,chest,both,0,0,0,22,50,74,1,4,1,1,1
745,156,Diver's Braces,3,arms,both,0,0,0,22,50,74,1,4,1,1,1
746,157,Diver's Belt,3,waist,both,0,0,0,22,50,74,1,4,1,1,1
747,158,Diver's Boots,3,legs,both,0,0,0,22,50,74,1,4,1,1,1
748,689,Diver's Mask α,5,head,both,2,0,0,46,68,84,1,4,1,1,1
749,690,Diver's Suit α,5,chest,both,2,0,0,46,68,84,1,4,1,1,1
750,691,Diver's Braces α,5,arms,both,2,0,0,46,68,84,1,4,1,1,1
751,692,Diver's Belt α,5,waist,both,2,0,0,46,68,84,1,4,1,1,1
752,693,Diver's Boots α,5,legs,both,2,0,0,46,68,84,1,4,1,1,1
753,734,Kushala Glare γ,8,head,both,2,0,0,72,78,92,0,2,-3,4,-2
754,735,Kushala Cista γ,8,chest,both,2,0,0,72,78,92,0,2,-3,4,-2
755,736,Kushala Grip γ,8,arms,both,1,1,1,72,78,92,0,2,-3,4,-2
756,737,Kushala Cocoon γ,8,waist,both,1,1,0,72,78,92,0,2,-3,4,-2
757,738,Kushala Crus γ,8,legs,both,3,0,0,72,78,92,0,2,-3,4,-2
758,754,Empress Crown γ,8,head,both,1,1,1,70,76,90,3,1,1,-3,-2
759,755,Empress Mail γ,8,chest,both,3,0,0,70,76,90,3,1,1,-3,-2
760,756,Empress Vambraces γ,8,arms,both,3,1,0,70,76,90,3,1,1,-3,-2
761,757,Empress Coil γ,8,waist,both,3,0,0,70,76,90,3,1,1,-3,-2
762,758,Empress Greaves γ,8,legs,both,3,0,0,70,76,90,3,1,1,-3,-2
763,744,Zorah Headgear γ,8,head,both,2,0,0,72,78,92,4,-3,-1,-2,-3
764,745,Zorah Hide γ,8,chest,both,1,1,1,72,78,92,4,-3,-1,-2,-3
765,746,Zorah Claws γ,8,arms,both,3,1,0,72,78,92,4,-3,-1,-2,-3
766,747,Zorah Spine γ,8,waist,both,3,2,0,72,78,92,4,-3,-1,-2,-3
767,748,Zorah Spurs γ,8,legs,both,3,2,0,72,78,92,4,-3,-1,-2,-3
768,749,Xeno'jiiva Headgear γ,8,head,both,2,1,1,72,78,92,-3,2,2,2,-4
769,750,Xeno'jiiva Hide γ,8,chest,both,1,1,0,72,78,92,-3,2,2,2,-4
770,751,Xeno'jiiva Claws γ,8,arms,both,2,2,1,72,78,92,-3,2,2,2,-4
771,752,Xeno'jiiva Spine γ,8,waist,both,3,1,0,72,78,92,-3,2,2,2,-4
772,753,Xeno'jiiva Spurs γ,8,legs,both,2,1,1,72,78,92,-3,2,2,2,-4
773,759,Kulve Taroth's Fury γ,8,head,both,3,1,1,72,78,92,4,-2,3,-4,-2
774,760,Kulve Taroth's Ire γ,8,chest,both,1,0,0,72,78,92,4,-2,3,-4,-2
775,761,Kulve Taroth's Rage γ,8,arms,both,1,0,0,72,78,92,4,-2,3,-4,-2
776,762,Kulve Taroth's Malice γ,8,waist,both,3,0,0,72,78,92,4,-2,3,-4,-2
777,763,Kulve Taroth's Wrath γ,8,legs,both,3,1,0,72,78,92,4,-2,3,-4,-2
778,739,Nergigante Helm γ,8,head,both,2,2,0,72,78,92,1,1,-3,1,-3
779,740,Nergigante Mail γ,8,chest,both,3,2,1,72,78,92,1,1,-3,1,-3
780,741,Nergigante Vambraces γ,8,arms,both,2,1,1,72,78,92,1,1,-3,1,-3
781,742,Nergigante Coil γ,8,waist,both,3,1,0,72,78,92,1,1,-3,1,-3
782,743,Nergigante Greaves γ,8,legs,both,2,2,0,72,78,92,1,1,-3,1,-3
783,783,Bone Helm α+,9,head,both,3,0,0,114,152,172,2,0,2,0,2
784,784,Bone Mail α+,9,chest,both,2,0,0,114,152,172,2,0,2,0,2
785,785,Bone Vambraces α+,9,arms,both,2,0,0,114,152,172,2,0,2,0,2
786,786,Bone Coil α+,9,waist,both,3,0,0,114,152,172,2,0,2,0,2
787,787,Bone Greaves α+,9,legs,both,3,0,0,114,152,172,2,0,2,0,2
788,788,Bone Helm β+,9,head,both,4,0,0,114,152,172,2,0,2,0,2
789,789,Bone Mail β+,9,chest,both,4,1,0,114,152,172,2,0,2,0,2
790,790,Bone Vambraces β+,9,arms,both,4,1,0,114,152,172,2,0,2,0,2
791,791,Bone Coil β+,9,waist,both,4,1,0,114,152,172,2,0,2,0,2
792,792,Bone Greaves β+,9,legs,both,4,0,0,114,152,172,2,0,2,0,2
793,793,Alloy Helm α+,9,head,both,2,0,0,114,152,172,-2,0,-2,-2,0
794,794,Alloy Mail α+,9,chest,both,3,0,0,114,152,172,-2,0,-2,-2,0
795,795,Alloy Vambraces α+,9,arms,both,3,0,0,114,152,172,-2,0,-2,-2,0
796,796,Alloy Coil α+,9,waist,both,3,0,0,114,152,172,-2,0,-2,-2,0
797,797,Alloy Greaves α+,9,legs,both,3,0,0,114,152,172,-2,0,-2,-2,0
798,798,Alloy Helm β+,9,head,both,4,1,0,114,152,172,-2,0,-2,-2,0
799,799,Alloy Mail β+,9,chest,both,4,1,0,114,152,172,-2,0,-2,-2,0
800,800,Alloy Vambraces β+,9,arms,both,4,1,0,114,152,172,-2,0,-2,-2,0
801,801,Alloy Coil β+,9,waist,both,4,0,0,114,152,172,-2,0,-2,-2,0
802,802,Alloy Greaves β+,9,legs,both,4,0,0,114,152,172,-2,0,-2,-2,0
803,803,Vespoid Helm α+,9,head,both,3,0,0,116,154,174,-2,1,1,1,2
804,804,Vespoid Mail α+,9,chest,both,2,1,0,116,154,174,-2,1,1,1,2
805,805,Vespoid Vambraces α+,9,arms,both,3,0,0,116,154,174,-2,1,1,1,2
806,806,Vespoid Coil α+,9,waist,both,3,0,0,116,154,174,-2,1,1,1,2
807,807,Vespoid Greaves α+,9,legs,both,3,0,0,116,154,174,-2,1,1,1,2
808,808,Vespoid Helm β+,9,head,both,4,1,0,116,154,174,-2,1,1,1,2
809,809,Vespoid Mail β+,9,chest,both,4,1,0,116,154,174,-2,1,1,1,2
810,810,Vespoid Vambraces β+,9,arms,both,4,1,0,116,154,174,-2,1,1,1,2
811,811,Vespoid Coil β+,9,waist,both,4,1,0,116,154,174,-2,1,1,1,2
812,812,Vespoid Greaves β+,9,legs,both,4,1,0,116,154,174,-2,1,1,1,2
813,813,Hornetaur Helm α+,9,head,both,2,0,0,116,154,174,-1,-1,0,0,2
814,814,Hornetaur Mail α+,9,chest,both,2,1,0,116,154,174,-1,-1,0,0,2
815,815,Hornetaur Vambraces α+,9,arms,both,3,0,0,116,154,174,-1,-1,0,0,2
816,816,Hornetaur Coil α+,9,waist,both,2,0,0,116,154,174,-1,-1,0,0,2
817,817,Hornetaur Greaves α+,9,legs,both,2,1,0,116,154,174,-1,-1,0,0,2
818,818,Hornetaur Helm β+,9,head,both,4,0,0,116,154,174,-1,-1,0,0,2
819,819,Hornetaur Mail β+,9,chest,both,4,2,1,116,154,174,-1,-1,0,0,2
820,820,Hornetaur Vambraces β+,9,arms,both,4,2,0,116,154,174,-1,-1,0,0,2
821,821,Hornetaur Coil β+,9,waist,both,4,1,0,116,154,174,-1,-1,0,0,2
822,822,Hornetaur Greaves β+,9,legs,both,4,1,0,116,154,174,-1,-1,0,0,2
823,823,Kestodon Guards α+,9,arms,both,1,1,0,116,154,174,4,0,0,0,0
824,824,Kestodon Guards β+,9,arms,both,4,1,0,116,154,174,4,0,0,0,0
825,825,Gajau Boots α+,9,legs,both,2,1,0,116,154,174,0,5,0,0,0
826,826,Gajau Boots β+,9,legs,both,4,1,0,116,154,174,0,5,0,0,0
827,827,Shamos Goggles α+,9,head,both,2,1,0,116,154,174,2,2,0,-3,0
828,828,Shamos Goggles β+,9,head,both,4,2,0,116,154,174,2,2,0,-3,0
829,829,Gastodon Horn α+,9,head,both,1,0,0,116,154,174,3,0,0,0,0
830,830,Gastodon Horn β+,9,head,both,4,1,0,116,154,174,3,0,0,0,0
831,831,Barnos Jacket α+,9,chest,both,2,2,0,116,154,174,1,1,0,1,-2
832,832,Barnos Jacket β+,9,chest,both,4,2,0,116,154,174,1,1,0,1,-2
833,833,Wulg Scarf α+,9,head,both,2,1,0,116,154,174,-3,2,-2,3,2
834,834,Wulg Scarf β+,9,head,both,4,1,0,116,154,174,-3,2,-2,3,2
835,835,Cortos Cape α+,9,chest,both,1,1,0,116,154,174,-3,2,0,2,0
836,836,Cortos Cape β+,9,chest,both,4,0,0,116,154,174,-3,2,0,2,0
837,837,Jagras Helm α+,9,head,both,2,0,0,116,154,174,-2,2,-1,-1,1
838,838,Jagras Mail α+,9,chest,both,3,0,0,116,154,174,-2,2,-1,-1,1
839,839,Jagras Vambraces α+,9,arms,both,2,0,0,116,154,174,-2,2,-1,-1,1
840,840,Jagras Coil α+,9,waist,both,2,1,0,116,154,174,-2,2,-1,-1,1
841,841,Jagras Greaves α+,9,legs,both,2,1,0,116,154,174,-2,2,-1,-1,1
842,842,Jagras Helm β+,9,head,both,4,1,0,116,154,174,-2,2,-1,-1,1
843,843,Jagras Mail β+,9,chest,both,4,0,0,116,154,174,-2,2,-1,-1,1
844,844,Jagras Vambraces β+,9,arms,both,4,0,0,116,154,174,-2,2,-1,-1,1
845,845,Jagras Coil β+,9,waist,both,4,1,0,116,154,174,-2,2,-1,-1,1
846,846,Jagras Greaves β+,9,legs,both,4,1,0,116,154,174,-2,2,-1,-1,1
847,847,Tzitzi Headgear α+,9,head,both,2,1,0,116,154,174,0,0,-3,-2,0
848,848,Tzitzi Mail α+,9,chest,both,1,1,0,116,154,174,0,0,-3,-2,0
849,849,Tzitzi Vambraces α+,9,arms,both,2,0,0,116,154,174,0,0,-3,-2,0
850,850,Tzitzi Coil α+,9,waist,both,2,0,0,116,154,174,0,0,-3,-2,0
851,851,Tzitzi Greaves α+,9,legs,both,3,0,0,116,154,174,0,0,-3,-2,0
852,852,Tzitzi Headgear β+,9,head,both,4,1,0,116,154,174,0,0,-3,-2,0
853,853,Tzitzi Mail β+,9,chest,both,4,1,0,116,154,174,0,0,-3,-2,0
854,854,Tzitzi Vambraces β+,9,arms,both,4,0,0,116,154,174,0,0,-3,-2,0
855,855,Tzitzi Coil β+,9,waist,both,4,1,0,116,154,174,0,0,-3,-2,0
856,856,Tzitzi Greaves β+,9,legs,both,4,0,0,116,154,174,0,0,-3,-2,0
857,857,Girros Headgear α+,9,head,both,2,0,0,116,154,174,0,-3,2,0,1
858,858,Girros Mail α+,9,chest,both,2,0,0,116,154,174,0,-3,2,0,1
859,859,Girros Vambraces α+,9,arms,both,1,0,0,116,154,174,0,-3,2,0,1
860,860,Girros Coil α+,9,waist,both,3,0,0,116,154,174,0,-3,2,0,1
861,861,Girros Greaves α+,9,legs,both,1,0,0,116,154,174,0,-3,2,0,1
862,862,Girros Headgear β+,9,head,both,4,0,0,116,154,174,0,-3,2,0,1
863,863,Girros Mail β+,9,chest,both,4,2,0,116,154,174,0,-3,2,0,1
864,864,Girros Vambraces β+,9,arms,both,4,0,0,116,154,174,0,-3,2,0,1
865,865,Girros Coil β+,9,waist,both,4,2,0,116,154,174,0,-3,2,0,1
866,866,Girros Greaves β+,9,legs,both,4,0,0,116,154,174,0,-3,2,0,1
867,867,Dodogama Helm α+,9,head,both,3,0,0,120,158,178,2,0,-3,0,2
868,868,Dodogama Mail α+,9,chest,both,2,0,0,120,158,178,2,0,-3,0,2
869,869,Dodogama Vambraces α+,9,arms,both,2,0,0,120,158,178,2,0,-3,0,2
870,870,Dodogama Coil α+,9,waist,both,2,1,0,120,158,178,2,0,-3,0,2
871,871,Dodogama Greaves α+,9,legs,both,2,1,0,120,158,178,2,0,-3,0,2
872,872,Dodogama Helm β+,9,head,both,4,0,0,120,158,178,2,0,-3,0,2
873,873,Dodogama Mail β+,9,chest,both,4,0,0,120,158,178,2,0,-3,0,2
874,874,Dodogama Vambraces β+,9,arms,both,4,0,0,120,158,178,2,0,-3,0,2
875,875,Dodogama Coil β+,9,waist,both,4,1,0,120,158,178,2,0,-3,0,2
876,876,Dodogama Greaves β+,9,legs,both,4,1,0,120,158,178,2,0,-3,0,2
877,877,Kulu Headpiece α+,9,head,both,1,0,0,116,154,174,0,-3,0,1,0
878,878,Kulu Mail α+,9,chest,both,2,0,0,116,154,174,0,-3,0,1,0
879,879,Kulu Vambraces α+,9,arms,both,1,1,0,116,154,174,0,-3,0,1,0
880,880,Kulu Coil α+,9,waist,both,3,0,0,116,154,174,0,-3,0,1,0
881,881,Kulu Greaves α+,9,legs,both,2,0,0,116,154,174,0,-3,0,1,0
882,882,Kulu Headpiece β+,9,head,both,4,0,0,116,154,174,0,-3,0,1,0
883,883,Kulu Mail β+,9,chest,both,4,0,0,116,154,174,0,-3,0,1,0
884,884,Kulu Vambraces β+,9,arms,both,4,0,0,116,154,174,0,-3,0,1,0
885,885,Kulu Coil β+,9,waist,both,4,1,0,116,154,174,0,-3,0,1,0
886,886,Kulu Greaves β+,9,legs,both,4,0,0,116,154,174,0,-3,0,1,0
887,887,Pukei Hat α+,9,head,both,2,2,0,118,156,176,0,3,-3,0,1
888,888,Pukei Mail α+,9,chest,both,2,0,0,118,156,176,0,3,-3,0,1
889,889,Pukei Vambraces α+,9,arms,both,1,0,0,118,156,176,0,3,-3,0,1
890,890,Pukei Coil α+,9,waist,both,3,0,0,118,156,176,0,3,-3,0,1
891,891,Pukei Greaves α+,9,legs,both,3,0,0,118,156,176,0,3,-3,0,1
892,892,Pukei Hat β+,9,head,both,4,1,1,118,156,176,0,3,-3,0,1
893,893,Pukei Mail β+,9,chest,both,4,0,0,118,156,176,0,3,-3,0,1
894,894,Pukei Vambraces β+,9,arms,both,4,0,0,118,156,176,0,3,-3,0,1
895,895,Pukei Coil β+,9,waist,both,4,1,0,118,156,176,0,3,-3,0,1
896,896,Pukei Greaves β+,9,legs,both,4,2,0,118,156,176,0,3,-3,0,1
897,897,Pukei Lagoon Hat α+,9,head,both,1,0,0,132,170,190,0,3,-2,-3,0
898,898,Pukei Lagoon Mail α+,9,chest,both,2,0,0,132,170,190,0,3,-2,-3,0
899,899,Pukei Lagoon Braces α+,9,arms,both,1,0,0,132,170,190,0,3,-2,-3,0
900,900,Pukei Lagoon Coil α+,9,waist,both,2,0,0,132,170,190,0,3,-2,-3,0
901,901,Pukei Lagoon Greaves α+,9,legs,both,1,0,0,132,170,190,0,3,-2,-3,0
902,902,Pukei Lagoon Hat β+,9,head,both,4,0,0,132,170,190,0,3,-2,-3,0
903,903,Pukei Lagoon Mail β+,9,chest,both,4,1,0,132,170,190,0,3,-2,-3,0
904,904,Pukei Lagoon Braces β+,9,arms,both,4,1,0,132,170,190,0,3,-2,-3,0
905,905,Pukei Lagoon Coil β+,9,waist,both,4,0,0,132,170,190,0,3,-2,-3,0
906,906,Pukei Lagoon Greaves β+,9,legs,both,4,1,0,132,170,190,0,3,-2,-3,0
907,907,Barroth Helm α+,9,head,both,2,0,0,118,156,176,-3,-1,3,-1,0
908,908,Barroth Mail α+,9,chest,both,1,1,0,118,156,176,-3,-1,3,-1,0
909,909,Barroth Vambraces α+,9,arms,both,3,1,0,118,156,176,-3,-1,3,-1,0
910,910,Barroth Coil α+,9,waist,both,1,0,0,118,156,176,-3,-1,3,-1,0
911,911,Barroth Greaves α+,9,legs,both,3,1,0,118,156,176,-3,-1,3,-1,0
912,912,Barroth Helm β+,9,head,both,4,1,0,118,156,176,-3,-1,3,-1,0
913,913,Barroth Mail β+,9,chest,both,4,1,0,118,156,176,-3,-1,3,-1,0
914,914,Barroth Vambraces β+,9,arms,both,4,2,0,118,156,176,-3,-1,3,-1,0
915,915,Barroth Coil β+,9,waist,both,4,0,0,118,156,176,-3,-1,3,-1,0
916,916,Barroth Greaves β+,9,legs,both,4,2,1,118,156,176,-3,-1,3,-1,0
917,917,Jyura Helm α+,9,head,both,1,1,0,118,156,176,-1,2,-3,0,0
918,918,Jyura Mail α+,9,chest,both,2,0,0,118,156,176,-1,2,-3,0,0
919,919,Jyura Vambraces α+,9,arms,both,2,1,0,118,156,176,-1,2,-3,0,0
920,920,Jyura Coil α+,9,waist,both,3,0,0,118,156,176,-1,2,-3,0,0
921,921,Jyura Greaves α+,9,legs,both,2,0,0,118,156,176,-1,2,-3,0,0
922,922,Jyura Helm β+,9,head,both,4,1,0,118,156,176,-1,2,-3,0,0
923,923,Jyura Mail β+,9,chest,both,4,0,0,118,156,176,-1,2,-3,0,0
924,924,Jyura Vambraces β+,9,arms,both,4,2,0,118,156,176,-1,2,-3,0,0
925,925,Jyura Coil β+,9,waist,both,4,1,0,118,156,176,-1,2,-3,0,0
926,926,Jyura Greaves β+,9,legs,both,4,1,0,118,156,176,-1,2,-3,0,0
927,927,Beo Helm α+,9,head,both,2,0,0,118,156,176,-3,0,-2,3,2
928,928,Beo Mail α+,9,chest,both,3,0,0,118,156,176,-3,0,-2,3,2
929,929,Beo Vambraces α+,9,arms,both,3,0,0,118,156,176,-3,0,-2,3,2
930,930,Beo Coil α+,9,waist,both,2,0,0,118,156,176,-3,0,-2,3,2
931,931,Beo Greaves α+,9,legs,both,2,0,0,118,156,176,-3,0,-2,3,2
